count	shape	phase	mode	bytes	len	osz	asz	seg	rep	pfxn	op	fixg	kind	mod	reg	rm	b	x	s	disp	dispbits	modrmbits	imm	immbits	ok	text	fields
423	32:8d4488	2	32	8d4488f8	4	4	4	-	-	0	8d	-	sib_d8	1	0	4	0	1	2	-8	8	24	-	0	1	lea eax, [eax+ecx*4-8]	op@0:8=8d mod@14:2=1 reg@11:3=0 rm@8:3=4 base@16:3=0 index@19:3=1 scale@22:2=2 disp@24:8=-8
423	16:36c647	1	16	36c6470100	5	2	2	ss	-	1	c6	0	base16_d8	1	0	7	-	-	-	1	8	16	0x0	8	1	mov byte [ss:bx+1], 0	pfx@0:8=36 op@8:8=c6 mod@22:2=1 reg@19:3=0 rm@16:3=7 disp@24:8=1 imm@32:8=0x0
423	32:8954c8	2	32	8954c804	4	4	4	-	-	0	89	-	sib_d8	1	2	4	0	1	3	4	8	24	-	0	1	mov [eax+ecx*8+4], edx	op@0:8=89 mod@14:2=1 reg@11:3=2 rm@8:3=4 base@16:3=0 index@19:3=1 scale@22:2=3 disp@24:8=4
423	32:037c24	1	32	037c2414	4	4	4	-	-	0	03	-	sib_d8	1	7	4	4	-	0	20	8	24	-	0	1	add edi, [esp+0x14]	op@0:8=03 mod@14:2=1 reg@11:3=7 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:8=20
423	32:037c24	1	32	037c241c	4	4	4	-	-	0	03	-	sib_d8	1	7	4	4	-	0	28	8	24	-	0	1	add edi, [esp+0x1C]	op@0:8=03 mod@14:2=1 reg@11:3=7 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:8=28
423	32:66891cc8	2	32	66891cc8	4	2	4	-	-	1	89	-	sib_base	0	3	4	0	1	3	-	0	16	-	0	1	mov [eax+ecx*8], bx	pfx@0:8=66 op@8:8=89 mod@22:2=0 reg@19:3=3 rm@16:3=4 base@24:3=0 index@27:3=1 scale@30:2=3
423	32:ff4488	2	32	ff4488f8	4	4	4	-	-	0	ff	0	sib_d8	1	0	4	0	1	2	-8	8	24	-	0	1	inc dword [eax+ecx*4-8]	op@0:8=ff mod@14:2=1 reg@11:3=0 rm@8:3=4 base@16:3=0 index@19:3=1 scale@22:2=2 disp@24:8=-8
423	32:668944d1	2	32	668944d102	5	2	4	-	-	1	89	-	sib_d8	1	0	4	1	2	3	2	8	24	-	0	1	mov [ecx+edx*8+2], ax	pfx@0:8=66 op@8:8=89 mod@22:2=1 reg@19:3=0 rm@16:3=4 base@24:3=1 index@27:3=2 scale@30:2=3 disp@32:8=2
422	32:8d3495	1	32	8d349500000000	7	4	4	-	-	0	8d	-	sib_abs	0	6	4	-	2	2	0	32	48	-	0	1	lea esi, [edx*4]	op@0:8=8d mod@14:2=0 reg@11:3=6 rm@8:3=4 base@16:3=5 index@19:3=2 scale@22:2=2 disp@24:32=0
422	32:8d3495	2	32	8d34959011a379	7	4	4	-	-	0	8d	-	sib_abs	0	6	4	-	2	2	2040730000	32	48	-	0	1	lea esi, [edx*4+0x79A31190]	op@0:8=8d mod@14:2=0 reg@11:3=6 rm@8:3=4 base@16:3=5 index@19:3=2 scale@22:2=2 disp@24:32=2040730000
422	32:8b048e	1	32	8b048e	3	4	4	-	-	0	8b	-	sib_base	0	0	4	6	1	2	-	0	16	-	0	1	mov eax, [esi+ecx*4]	op@0:8=8b mod@14:2=0 reg@11:3=0 rm@8:3=4 base@16:3=6 index@19:3=1 scale@22:2=2
422	32:0fb6c7	2	32	0fb6c7	3	4	4	-	-	0	0fb6	-	reg_direct	3	0	7	-	-	-	-	0	8	-	0	1	movzx eax, bh	op@0:16=0fb6 mod@22:2=3 reg@19:3=0 rm@16:3=7
422	32:881e	1	32	881e	2	4	4	-	-	0	88	-	base	0	3	6	6	-	-	-	0	8	-	0	1	mov [esi], bl	op@0:8=88 mod@14:2=0 reg@11:3=3 rm@8:3=6
420	16:3b07	2	16	3b07	2	2	2	-	-	0	3b	-	base16	0	0	7	-	-	-	-	0	8	-	0	1	cmp ax, [bx]	op@0:8=3b mod@14:2=0 reg@11:3=0 rm@8:3=7
419	32:0fb73b	1	32	0fb73b	3	4	4	-	-	0	0fb7	-	base	0	7	3	3	-	-	-	0	8	-	0	1	movzx edi, word [ebx]	op@0:16=0fb7 mod@22:2=0 reg@19:3=7 rm@16:3=3
418	32:0fbfcb	1	32	0fbfcb	3	4	4	-	-	0	0fbf	-	reg_direct	3	1	3	-	-	-	-	0	8	-	0	1	movsx ecx, bx	op@0:16=0fbf mod@22:2=3 reg@19:3=1 rm@16:3=3
418	32:23048d	1	32	23048d20f1f3bf	7	4	4	-	-	0	23	-	sib_abs	0	0	4	-	1	2	-1074532064	32	48	-	0	1	and eax, [ecx*4-0x400C0EE0]	op@0:8=23 mod@14:2=0 reg@11:3=0 rm@8:3=4 base@16:3=5 index@19:3=1 scale@22:2=2 disp@24:32=-1074532064
418	32:0fb7c6	1	32	0fb7c6	3	4	4	-	-	0	0fb7	-	reg_direct	3	0	6	-	-	-	-	0	8	-	0	1	movzx eax, si	op@0:16=0fb7 mod@22:2=3 reg@19:3=0 rm@16:3=6
416	16:2aff	1	16	2aff	2	2	2	-	-	0	2a	-	reg_direct	3	7	7	-	-	-	-	0	8	-	0	1	sub bh, bh	op@0:8=2a mod@14:2=3 reg@11:3=7 rm@8:3=7
416	32:8a13	1	32	8a13	2	4	4	-	-	0	8a	-	base	0	2	3	3	-	-	-	0	8	-	0	1	mov dl, [ebx]	op@0:8=8a mod@14:2=0 reg@11:3=2 rm@8:3=3
416	16:8cdb	1	16	8cdb	2	2	2	-	-	0	8c	-	reg_direct	3	3	3	-	-	-	-	0	8	-	0	1	mov bx, ds	op@0:8=8c mod@14:2=3 reg@11:3=3 rm@8:3=3
415	16:67663b70	1	16	67663b7008	5	4	4	-	-	2	3b	-	base_d8	1	6	0	0	-	-	8	8	16	-	0	1	cmp esi, [eax+8]	pfx@0:16=6766 op@16:8=3b mod@30:2=1 reg@27:3=6 rm@24:3=0 disp@32:8=8
415	32:0fb76f	2	32	0fb76f16	4	4	4	-	-	0	0fb7	-	base_d8	1	5	7	7	-	-	22	8	16	-	0	1	movzx ebp, word [edi+0x16]	op@0:16=0fb7 mod@22:2=1 reg@19:3=5 rm@16:3=7 disp@24:8=22
415	16:8d8e	1	16	8d8e66ff	4	2	2	-	-	0	8d	-	base16_d16	2	1	6	-	-	-	-154	16	24	-	0	1	lea cx, [bp-0x9A]	op@0:8=8d mod@14:2=2 reg@11:3=1 rm@8:3=6 disp@16:16=-154
415	16:8d8e	1	16	8d8e62ff	4	2	2	-	-	0	8d	-	base16_d16	2	1	6	-	-	-	-158	16	24	-	0	1	lea cx, [bp-0x9E]	op@0:8=8d mod@14:2=2 reg@11:3=1 rm@8:3=6 disp@16:16=-158
414	16:f766	1	16	f76616	3	2	2	-	-	0	f7	4	base16_d8	1	4	6	-	-	-	22	8	16	-	0	1	mul word [bp+0x16]	op@0:8=f7 mod@14:2=1 reg@11:3=4 rm@8:3=6 disp@16:8=22
414	16:f766	1	16	f7660b	3	2	2	-	-	0	f7	4	base16_d8	1	4	6	-	-	-	11	8	16	-	0	1	mul word [bp+0xB]	op@0:8=f7 mod@14:2=1 reg@11:3=4 rm@8:3=6 disp@16:8=11
414	32:8bcc	1	32	8bcc	2	4	4	-	-	0	8b	-	reg_direct	3	1	4	-	-	-	-	0	8	-	0	1	mov ecx, esp	op@0:8=8b mod@14:2=3 reg@11:3=1 rm@8:3=4
414	32:0fbfd2	1	32	0fbfd2	3	4	4	-	-	0	0fbf	-	reg_direct	3	2	2	-	-	-	-	0	8	-	0	1	movsx edx, dx	op@0:16=0fbf mod@22:2=3 reg@19:3=2 rm@16:3=2
414	32:8b3498	1	32	8b3498	3	4	4	-	-	0	8b	-	sib_base	0	6	4	0	3	2	-	0	16	-	0	1	mov esi, [eax+ebx*4]	op@0:8=8b mod@14:2=0 reg@11:3=6 rm@8:3=4 base@16:3=0 index@19:3=3 scale@22:2=2
412	32:0310	2	32	0310	2	4	4	-	-	0	03	-	base	0	2	0	0	-	-	-	0	8	-	0	1	add edx, [eax]	op@0:8=03 mod@14:2=0 reg@11:3=2 rm@8:3=0
412	32:381f	1	32	381f	2	4	4	-	-	0	38	-	base	0	3	7	7	-	-	-	0	8	-	0	1	cmp [edi], bl	op@0:8=38 mod@14:2=0 reg@11:3=3 rm@8:3=7
412	16:668bdf	1	16	668bdf	3	4	2	-	-	1	8b	-	reg_direct	3	3	7	-	-	-	-	0	8	-	0	1	mov ebx, edi	pfx@0:8=66 op@8:8=8b mod@22:2=3 reg@19:3=3 rm@16:3=7
411	16:668b75	1	16	668b750a	4	4	2	-	-	1	8b	-	base16_d8	1	6	5	-	-	-	10	8	16	-	0	1	mov esi, [di+0xA]	pfx@0:8=66 op@8:8=8b mod@22:2=1 reg@19:3=6 rm@16:3=5 disp@24:8=10
411	16:668b75	1	16	668b7506	4	4	2	-	-	1	8b	-	base16_d8	1	6	5	-	-	-	6	8	16	-	0	1	mov esi, [di+6]	pfx@0:8=66 op@8:8=8b mod@22:2=1 reg@19:3=6 rm@16:3=5 disp@24:8=6
411	32:803c38	1	32	803c38ff	4	4	4	-	-	0	80	7	sib_base	0	7	4	0	7	0	-	0	16	0xff	8	1	cmp byte [eax+edi], 0xFF	op@0:8=80 mod@14:2=0 reg@11:3=7 rm@8:3=4 base@16:3=0 index@19:3=7 scale@22:2=0 imm@24:8=0xff
411	16:26817d	1	16	26817dfe4a50	6	2	2	es	-	1	81	7	base16_d8	1	7	5	-	-	-	-2	8	16	0x504a	16	1	cmp word [es:di-2], 0x504A	pfx@0:8=26 op@8:8=81 mod@22:2=1 reg@19:3=7 rm@16:3=5 disp@24:8=-2 imm@32:16=0x504a
411	16:26817d	1	16	26817d026e50	6	2	2	es	-	1	81	7	base16_d8	1	7	5	-	-	-	2	8	16	0x506e	16	1	cmp word [es:di+2], 0x506E	pfx@0:8=26 op@8:8=81 mod@22:2=1 reg@19:3=7 rm@16:3=5 disp@24:8=2 imm@32:16=0x506e
410	16:8a6e	1	16	8a6eff	3	2	2	-	-	0	8a	-	base16_d8	1	5	6	-	-	-	-1	8	16	-	0	1	mov ch, [bp-1]	op@0:8=8a mod@14:2=1 reg@11:3=5 rm@8:3=6 disp@16:8=-1
410	16:8a6e	1	16	8a6efb	3	2	2	-	-	0	8a	-	base16_d8	1	5	6	-	-	-	-5	8	16	-	0	1	mov ch, [bp-5]	op@0:8=8a mod@14:2=1 reg@11:3=5 rm@8:3=6 disp@16:8=-5
410	16:0a66	1	16	0a6606	3	2	2	-	-	0	0a	-	base16_d8	1	4	6	-	-	-	6	8	16	-	0	1	or ah, [bp+6]	op@0:8=0a mod@14:2=1 reg@11:3=4 rm@8:3=6 disp@16:8=6
410	16:0a66	2	16	0a66f4	3	2	2	-	-	0	0a	-	base16_d8	1	4	6	-	-	-	-12	8	16	-	0	1	or ah, [bp-0xC]	op@0:8=0a mod@14:2=1 reg@11:3=4 rm@8:3=6 disp@16:8=-12
410	32:6689441a	1	32	6689441a34	5	2	4	-	-	1	89	-	sib_d8	1	0	4	2	3	0	52	8	24	-	0	1	mov [edx+ebx+0x34], ax	pfx@0:8=66 op@8:8=89 mod@22:2=1 reg@19:3=0 rm@16:3=4 base@24:3=2 index@27:3=3 scale@30:2=0 disp@32:8=52
410	32:6689441a	1	32	6689441a2e	5	2	4	-	-	1	89	-	sib_d8	1	0	4	2	3	0	46	8	24	-	0	1	mov [edx+ebx+0x2E], ax	pfx@0:8=66 op@8:8=89 mod@22:2=1 reg@19:3=0 rm@16:3=4 base@24:3=2 index@27:3=3 scale@30:2=0 disp@32:8=46
410	32:d1ed	1	32	d1ed	2	4	4	-	-	0	d1	5	reg_direct	3	5	5	-	-	-	-	0	8	-	0	1	shr ebp, 1	op@0:8=d1 mod@14:2=3 reg@11:3=5 rm@8:3=5
410	16:6603d8	1	16	6603d8	3	4	2	-	-	1	03	-	reg_direct	3	3	0	-	-	-	-	0	8	-	0	1	add ebx, eax	pfx@0:8=66 op@8:8=03 mod@22:2=3 reg@19:3=3 rm@16:3=0
410	32:8d0417	1	32	8d0417	3	4	4	-	-	0	8d	-	sib_base	0	0	4	7	2	0	-	0	16	-	0	1	lea eax, [edi+edx]	op@0:8=8d mod@14:2=0 reg@11:3=0 rm@8:3=4 base@16:3=7 index@19:3=2 scale@22:2=0
408	32:663995	1	32	66399501030000	7	2	4	-	-	1	39	-	base_d32	2	2	5	5	-	-	769	32	40	-	0	1	cmp [ebp+0x301], dx	pfx@0:8=66 op@8:8=39 mod@22:2=2 reg@19:3=2 rm@16:3=5 disp@24:32=769
408	32:8d841c	1	32	8d841c00b0ffff	7	4	4	-	-	0	8d	-	sib_d32	2	0	4	4	3	0	-20480	32	48	-	0	1	lea eax, [esp+ebx-0x5000]	op@0:8=8d mod@14:2=2 reg@11:3=0 rm@8:3=4 base@16:3=4 index@19:3=3 scale@22:2=0 disp@24:32=-20480
408	32:d1d8	1	32	d1d8	2	4	4	-	-	0	d1	3	reg_direct	3	3	0	-	-	-	-	0	8	-	0	1	rcr eax, 1	op@0:8=d1 mod@14:2=3 reg@11:3=3 rm@8:3=0
408	32:668b0410	1	32	668b0410	4	2	4	-	-	1	8b	-	sib_base	0	0	4	0	2	0	-	0	16	-	0	1	mov ax, [eax+edx]	pfx@0:8=66 op@8:8=8b mod@22:2=0 reg@19:3=0 rm@16:3=4 base@24:3=0 index@27:3=2 scale@30:2=0
408	32:8d0c00	1	32	8d0c00	3	4	4	-	-	0	8d	-	sib_base	0	1	4	0	0	0	-	0	16	-	0	1	lea ecx, [eax+eax]	op@0:8=8d mod@14:2=0 reg@11:3=1 rm@8:3=4 base@16:3=0 index@19:3=0 scale@22:2=0
406	16:8756	1	16	875606	3	2	2	-	-	0	87	-	base16_d8	1	2	6	-	-	-	6	8	16	-	0	1	xchg dx, [bp+6]	op@0:8=87 mod@14:2=1 reg@11:3=2 rm@8:3=6 disp@16:8=6
406	16:8756	1	16	87560a	3	2	2	-	-	0	87	-	base16_d8	1	2	6	-	-	-	10	8	16	-	0	1	xchg dx, [bp+0xA]	op@0:8=87 mod@14:2=1 reg@11:3=2 rm@8:3=6 disp@16:8=10
406	32:d1db	1	32	d1db	2	4	4	-	-	0	d1	3	reg_direct	3	3	3	-	-	-	-	0	8	-	0	1	rcr ebx, 1	op@0:8=d1 mod@14:2=3 reg@11:3=3 rm@8:3=3
406	32:0fb70e	1	32	0fb70e	3	4	4	-	-	0	0fb7	-	base	0	1	6	6	-	-	-	0	8	-	0	1	movzx ecx, word [esi]	op@0:16=0fb7 mod@22:2=0 reg@19:3=1 rm@16:3=6
405	16:678d9c76	1	16	678d9c7696040000	8	2	4	-	-	1	8d	-	sib_d32	2	3	4	6	6	1	1174	32	48	-	0	1	lea bx, [esi+esi*2+0x496]	pfx@0:8=67 op@8:8=8d mod@22:2=2 reg@19:3=3 rm@16:3=4 base@24:3=6 index@27:3=6 scale@30:2=1 disp@32:32=1174
404	16:67084e	1	16	67084e16	4	2	4	-	-	1	08	-	base_d8	1	1	6	6	-	-	22	8	16	-	0	1	or [esi+0x16], cl	pfx@0:8=67 op@8:8=08 mod@22:2=1 reg@19:3=1 rm@16:3=6 disp@24:8=22
404	32:8d1437	1	32	8d1437	3	4	4	-	-	0	8d	-	sib_base	0	2	4	7	6	0	-	0	16	-	0	1	lea edx, [edi+esi]	op@0:8=8d mod@14:2=0 reg@11:3=2 rm@8:3=4 base@16:3=7 index@19:3=6 scale@22:2=0
404	32:66894c16	1	32	66894c160a	5	2	4	-	-	1	89	-	sib_d8	1	1	4	6	2	0	10	8	24	-	0	1	mov [esi+edx+0xA], cx	pfx@0:8=66 op@8:8=89 mod@22:2=1 reg@19:3=1 rm@16:3=4 base@24:3=6 index@27:3=2 scale@30:2=0 disp@32:8=10
404	32:66895c11	1	32	66895c1108	5	2	4	-	-	1	89	-	sib_d8	1	3	4	1	2	0	8	8	24	-	0	1	mov [ecx+edx+8], bx	pfx@0:8=66 op@8:8=89 mod@22:2=1 reg@19:3=3 rm@16:3=4 base@24:3=1 index@27:3=2 scale@30:2=0 disp@32:8=8
404	16:67660146	1	16	676601460c	5	4	4	-	-	2	01	-	base_d8	1	0	6	6	-	-	12	8	16	-	0	1	add [esi+0xC], eax	pfx@0:16=6766 op@16:8=01 mod@30:2=1 reg@27:3=0 rm@24:3=6 disp@32:8=12
404	16:6766817a	1	16	6766817a0800001000	9	4	4	-	-	2	81	7	base_d8	1	7	2	2	-	-	8	8	16	0x100000	32	1	cmp dword [edx+8], 0x100000	pfx@0:16=6766 op@16:8=81 mod@30:2=1 reg@27:3=7 rm@24:3=2 disp@32:8=8 imm@40:32=0x100000
404	16:67668916	1	16	67668916	4	4	4	-	-	2	89	-	base	0	2	6	6	-	-	-	0	8	-	0	1	mov [esi], edx	pfx@0:16=6766 op@16:8=89 mod@30:2=0 reg@27:3=2 rm@24:3=6
404	32:2be9	1	32	2be9	2	4	4	-	-	0	2b	-	reg_direct	3	5	1	-	-	-	-	0	8	-	0	1	sub ebp, ecx	op@0:8=2b mod@14:2=3 reg@11:3=5 rm@8:3=1
404	32:32d8	1	32	32d8	2	4	4	-	-	0	32	-	reg_direct	3	3	0	-	-	-	-	0	8	-	0	1	xor bl, al	op@0:8=32 mod@14:2=3 reg@11:3=3 rm@8:3=0
404	16:678343	1	16	6783430a04	5	2	4	-	-	1	83	0	base_d8	1	0	3	3	-	-	10	8	16	0x4	8	1	add word [ebx+0xA], 4	pfx@0:8=67 op@8:8=83 mod@22:2=1 reg@19:3=0 rm@16:3=3 disp@24:8=10 imm@32:8=0x4
404	32:0fb74c4a	2	32	0fb74c4afe	5	4	4	-	-	0	0fb7	-	sib_d8	1	1	4	2	1	1	-2	8	24	-	0	1	movzx ecx, word [edx+ecx*2-2]	op@0:16=0fb7 mod@22:2=1 reg@19:3=1 rm@16:3=4 base@24:3=2 index@27:3=1 scale@30:2=1 disp@32:8=-2
403	16:268066	1	16	268066187f	5	2	2	es	-	1	80	4	base16_d8	1	4	6	-	-	-	24	8	16	0x7f	8	1	and byte [es:bp+0x18], 0x7F	pfx@0:8=26 op@8:8=80 mod@22:2=1 reg@19:3=4 rm@16:3=6 disp@24:8=24 imm@32:8=0x7f
403	16:268066	1	16	26806618f4	5	2	2	es	-	1	80	4	base16_d8	1	4	6	-	-	-	24	8	16	0xf4	8	1	and byte [es:bp+0x18], 0xF4	pfx@0:8=26 op@8:8=80 mod@22:2=1 reg@19:3=4 rm@16:3=6 disp@24:8=24 imm@32:8=0xf4
403	32:0fb619	2	32	0fb619	3	4	4	-	-	0	0fb6	-	base	0	3	1	1	-	-	-	0	8	-	0	1	movzx ebx, byte [ecx]	op@0:16=0fb6 mod@22:2=0 reg@19:3=3 rm@16:3=1
403	16:663bfb	1	16	663bfb	3	4	2	-	-	1	3b	-	reg_direct	3	7	3	-	-	-	-	0	8	-	0	1	cmp edi, ebx	pfx@0:8=66 op@8:8=3b mod@22:2=3 reg@19:3=7 rm@16:3=3
403	32:8b9497	1	32	8b949774feffff	7	4	4	-	-	0	8b	-	sib_d32	2	2	4	7	2	2	-396	32	48	-	0	1	mov edx, [edi+edx*4-0x18C]	op@0:8=8b mod@14:2=2 reg@11:3=2 rm@8:3=4 base@16:3=7 index@19:3=2 scale@22:2=2 disp@24:32=-396
402	32:66ba	1	32	66ba2000	4	2	4	-	-	1	ba	-	-	-	-	-	-	-	-	-	0	0	0x20	16	1	mov dx, 0x20	pfx@0:8=66 op@8:8=ba imm@16:16=0x20
402	32:66ba	1	32	66ba2104	4	2	4	-	-	1	ba	-	-	-	-	-	-	-	-	-	0	0	0x421	16	1	mov dx, 0x421	pfx@0:8=66 op@8:8=ba imm@16:16=0x421
402	32:6653	1	32	6653	2	2	4	-	-	1	53	-	-	-	-	-	-	-	-	-	0	0	-	0	1	push bx	pfx@0:8=66 op@8:8=53
402	32:8d3c01	1	32	8d3c01	3	4	4	-	-	0	8d	-	sib_base	0	7	4	1	0	0	-	0	16	-	0	1	lea edi, [ecx+eax]	op@0:8=8d mod@14:2=0 reg@11:3=7 rm@8:3=4 base@16:3=1 index@19:3=0 scale@22:2=0
401	16:678841	2	16	6788412f	4	2	4	-	-	1	88	-	base_d8	1	0	1	1	-	-	47	8	16	-	0	1	mov [ecx+0x2F], al	pfx@0:8=67 op@8:8=88 mod@22:2=1 reg@19:3=0 rm@16:3=1 disp@24:8=47
401	16:678841	2	16	6788412e	4	2	4	-	-	1	88	-	base_d8	1	0	1	1	-	-	46	8	16	-	0	1	mov [ecx+0x2E], al	pfx@0:8=67 op@8:8=88 mod@22:2=1 reg@19:3=0 rm@16:3=1 disp@24:8=46
401	16:66ff07	1	16	66ff07	3	4	2	-	-	1	ff	0	base16	0	0	7	-	-	-	-	0	8	-	0	1	inc dword [bx]	pfx@0:8=66 op@8:8=ff mod@22:2=0 reg@19:3=0 rm@16:3=7
401	16:66c706	1	16	66c7062a0400000000	9	4	2	-	-	1	c7	0	abs16	0	0	6	-	-	-	1066	16	24	0x0	32	1	mov dword [0x42A], 0	pfx@0:8=66 op@8:8=c7 mod@22:2=0 reg@19:3=0 rm@16:3=6 disp@24:16=1066 imm@40:32=0x0
401	16:66c706	1	16	66c706260400000000	9	4	2	-	-	1	c7	0	abs16	0	0	6	-	-	-	1062	16	24	0x0	32	1	mov dword [0x426], 0	pfx@0:8=66 op@8:8=c7 mod@22:2=0 reg@19:3=0 rm@16:3=6 disp@24:16=1062 imm@40:32=0x0
401	32:8a0438	2	32	8a0438	3	4	4	-	-	0	8a	-	sib_base	0	0	4	0	7	0	-	0	16	-	0	1	mov al, [eax+edi]	op@0:8=8a mod@14:2=0 reg@11:3=0 rm@8:3=4 base@16:3=0 index@19:3=7 scale@22:2=0
401	16:81ca	1	16	81caff0f	4	2	2	-	-	0	81	1	reg_direct	3	1	2	-	-	-	-	0	8	0xfff	16	1	or dx, 0xFFF	op@0:8=81 mod@14:2=3 reg@11:3=1 rm@8:3=2 imm@16:16=0xfff
401	16:81ca	1	16	81ca0080	4	2	2	-	-	0	81	1	reg_direct	3	1	2	-	-	-	-	0	8	0x8000	16	1	or dx, 0x8000	op@0:8=81 mod@14:2=3 reg@11:3=1 rm@8:3=2 imm@16:16=0x8000
400	32:6650	1	32	6650	2	2	4	-	-	1	50	-	-	-	-	-	-	-	-	-	0	0	-	0	1	push ax	pfx@0:8=66 op@8:8=50
400	32:6643	1	32	6643	2	2	4	-	-	1	43	-	-	-	-	-	-	-	-	-	0	0	-	0	1	inc bx	pfx@0:8=66 op@8:8=43
399	32:0fbf4d	1	32	0fbf4d08	4	4	4	-	-	0	0fbf	-	base_d8	1	1	5	5	-	-	8	8	16	-	0	1	movsx ecx, word [ebp+8]	op@0:16=0fbf mod@22:2=1 reg@19:3=1 rm@16:3=5 disp@24:8=8
399	32:0fbf4d	1	32	0fbf4dfc	4	4	4	-	-	0	0fbf	-	base_d8	1	1	5	5	-	-	-4	8	16	-	0	1	movsx ecx, word [ebp-4]	op@0:16=0fbf mod@22:2=1 reg@19:3=1 rm@16:3=5 disp@24:8=-4
398	32:66395e	1	32	66395e0c	4	2	4	-	-	1	39	-	base_d8	1	3	6	6	-	-	12	8	16	-	0	1	cmp [esi+0xC], bx	pfx@0:8=66 op@8:8=39 mod@22:2=1 reg@19:3=3 rm@16:3=6 disp@24:8=12
398	32:66395e	1	32	66395e02	4	2	4	-	-	1	39	-	base_d8	1	3	6	6	-	-	2	8	16	-	0	1	cmp [esi+2], bx	pfx@0:8=66 op@8:8=39 mod@22:2=1 reg@19:3=3 rm@16:3=6 disp@24:8=2
398	16:81c4	1	16	81c40004	4	2	2	-	-	0	81	0	reg_direct	3	0	4	-	-	-	-	0	8	0x400	16	1	add sp, 0x400	op@0:8=81 mod@14:2=3 reg@11:3=0 rm@8:3=4 imm@16:16=0x400
398	16:81c4	1	16	81c44e1f	4	2	2	-	-	0	81	0	reg_direct	3	0	4	-	-	-	-	0	8	0x1f4e	16	1	add sp, 0x1F4E	op@0:8=81 mod@14:2=3 reg@11:3=0 rm@8:3=4 imm@16:16=0x1f4e
398	16:67804e	1	16	67804e1610	5	2	4	-	-	1	80	1	base_d8	1	1	6	6	-	-	22	8	16	0x10	8	1	or byte [esi+0x16], 0x10	pfx@0:8=67 op@8:8=80 mod@22:2=1 reg@19:3=1 rm@16:3=6 disp@24:8=22 imm@32:8=0x10
398	32:640fb706	1	32	640fb706	4	4	4	fs	-	1	0fb7	-	base	0	0	6	6	-	-	-	0	8	-	0	1	movzx eax, word [fs:esi]	pfx@0:8=64 op@8:16=0fb7 mod@30:2=0 reg@27:3=0 rm@24:3=6
398	32:0bd6	1	32	0bd6	2	4	4	-	-	0	0b	-	reg_direct	3	2	6	-	-	-	-	0	8	-	0	1	or edx, esi	op@0:8=0b mod@14:2=3 reg@11:3=2 rm@8:3=6
397	32:8d743f	2	32	8d743f02	4	4	4	-	-	0	8d	-	sib_d8	1	6	4	7	7	0	2	8	24	-	0	1	lea esi, [edi+edi+2]	op@0:8=8d mod@14:2=1 reg@11:3=6 rm@8:3=4 base@16:3=7 index@19:3=7 scale@22:2=0 disp@24:8=2
397	32:8d5c00	2	32	8d5c0002	4	4	4	-	-	0	8d	-	sib_d8	1	3	4	0	0	0	2	8	24	-	0	1	lea ebx, [eax+eax+2]	op@0:8=8d mod@14:2=1 reg@11:3=3 rm@8:3=4 base@16:3=0 index@19:3=0 scale@22:2=0 disp@24:8=2
397	32:c785	1	32	c78540ffffffd0a385c1	10	4	4	-	-	0	c7	0	base_d32	2	0	5	5	-	-	-192	32	40	0xc185a3d0	32	1	mov dword [ebp-0xC0], 0xC185A3D0	op@0:8=c7 mod@14:2=2 reg@11:3=0 rm@8:3=5 disp@16:32=-192 imm@48:32=0xc185a3d0
397	32:c785	1	32	c78570fffffff0a385c1	10	4	4	-	-	0	c7	0	base_d32	2	0	5	5	-	-	-144	32	40	0xc185a3f0	32	1	mov dword [ebp-0x90], 0xC185A3F0	op@0:8=c7 mod@14:2=2 reg@11:3=0 rm@8:3=5 disp@16:32=-144 imm@48:32=0xc185a3f0
397	32:668b75	1	32	668b75ec	4	2	4	-	-	1	8b	-	base_d8	1	6	5	5	-	-	-20	8	16	-	0	1	mov si, [ebp-0x14]	pfx@0:8=66 op@8:8=8b mod@22:2=1 reg@19:3=6 rm@16:3=5 disp@24:8=-20
397	32:668b75	1	32	668b7508	4	2	4	-	-	1	8b	-	base_d8	1	6	5	5	-	-	8	8	16	-	0	1	mov si, [ebp+8]	pfx@0:8=66 op@8:8=8b mod@22:2=1 reg@19:3=6 rm@16:3=5 disp@24:8=8
396	32:892d	1	32	892d946001c0	6	4	4	-	-	0	89	-	abs32	0	5	5	-	-	-	-1073651564	32	40	-	0	1	mov [0xC0016094], ebp	op@0:8=89 mod@14:2=0 reg@11:3=5 rm@8:3=5 disp@16:32=-1073651564
396	32:892d	1	32	892dc46501c0	6	4	4	-	-	0	89	-	abs32	0	5	5	-	-	-	-1073650236	32	40	-	0	1	mov [0xC00165C4], ebp	op@0:8=89 mod@14:2=0 reg@11:3=5 rm@8:3=5 disp@16:32=-1073650236
396	32:66ff40	1	32	66ff4016	4	2	4	-	-	1	ff	0	base_d8	1	0	0	0	-	-	22	8	16	-	0	1	inc word [eax+0x16]	pfx@0:8=66 op@8:8=ff mod@22:2=1 reg@19:3=0 rm@16:3=0 disp@24:8=22
396	32:66ff40	1	32	66ff400e	4	2	4	-	-	1	ff	0	base_d8	1	0	0	0	-	-	14	8	16	-	0	1	inc word [eax+0xE]	pfx@0:8=66 op@8:8=ff mod@22:2=1 reg@19:3=0 rm@16:3=0 disp@24:8=14
